0 1 -41.5202 -45.5368 0 14 0
1 1 -44.7994 -47.9532 0 14 0
2 1 -48.0785 -49.6303 0 14 0
3 1 -48.6423 -47.2139 0 14 0
4 1 -45.3631 -44.7975 0 14 0
5 1 -42.0839 -42.381 0 14 0
6 1 -38.8047 -39.9646 0 14 0
7 1 -35.5255 -37.5481 0 14 0
8 1 -32.2464 -35.1317 0 14 0
9 1 -28.9672 -32.7153 0 14 0
10 1 -25.688 -30.2988 0 14 0
11 1 -22.4088 -27.8824 0 14 0
12 1 -19.1296 -25.466 0 14 0
13 1 -20.7688 -26.2448 0 14 0
14 1 -24.2726 -28.235 0 14 0
15 1 -27.7764 -30.2253 0 14 0
16 1 -31.2802 -32.2155 0 14 0
17 1 -34.784 -34.2057 0 14 0
18 1 -38.2878 -36.1959 0 14 0
19 1 -41.7916 -38.1861 0 14 0
20 1 -45.2954 -40.1764 0 14 0
21 1 -48.7992 -42.1666 0 14 0
22 1 -47.697 -44.1568 0 14 0
23 1 -44.1932 -46.147 0 14 0
24 1 -40.6894 -48.1372 0 14 0
25 1 -37.7432 -49.1148 0 14 0
26 1 -35.9991 -44.7335 0 14 0
27 1 -34.2549 -40.3522 0 14 0
28 1 -32.5108 -35.971 0 14 0
29 1 -30.7666 -31.5897 0 14 0
30 1 -29.0225 -27.2084 0 14 0
31 1 -27.2784 -22.8271 0 14 0
32 1 -25.5342 -18.4458 0 14 0
33 1 -23.7901 -14.0645 0 14 0
34 1 -22.0459 -9.68324 0 14 0
35 1 -20.3018 -5.30195 0 14 0
36 1 -17.6672 -1.45421 0 14 0
37 1 -14.6758 2.17979 0 14 0
38 1 -11.6845 5.81379 0 14 0
39 1 -8.69316 9.44779 0 14 0
40 1 -5.70181 13.0818 0 14 0
41 1 -2.71047 16.7158 0 14 0
42 1 0.280869 20.3498 0 14 0
43 1 3.27221 23.9838 0 14 0
44 1 6.26355 27.6178 0 14 0
45 1 9.2549 31.2518 0 14 0
46 1 11.9975 35.0076 0 14 0
47 1 12.2584 39.9783 0 14 0
48 1 12.5192 44.949 0 14 0
49 1 12.78 49.9197 0 14 0
50 1 13.0409 45.1096 0 14 0
51 1 13.3017 40.1389 0 14 0
52 1 13.5626 35.1682 0 14 0
53 1 13.8234 30.1974 0 14 0
54 1 14.0842 25.2267 0 14 0
55 1 14.3451 20.256 0 14 0
56 1 14.3566 15.4911 0 14 0
57 1 9.19619 14.9945 0 14 0
58 1 4.0358 14.4978 0 14 0
59 1 -1.1246 14.0012 0 14 0
60 1 -6.28499 13.5046 0 14 0
61 1 -11.4454 13.008 0 14 0.000297382
62 1 -16.6058 12.5114 0 14 0.000297382
63 1 -21.7662 12.0148 0 14 0.18272
64 1 -26.9266 11.5182 0 14 0.183936
65 1 -32.087 11.0215 0 14 0.185151
66 1 -36.3273 9.67509 0 14 0.185151
67 1 -39.1953 7.06114 0 14 0.185151
68 1 -42.0634 4.44719 0 14 0.185151
69 1 -44.9314 1.83324 0 14 0.185151
70 1 -47.7995 -0.780715 0 14 0.185151
71 1 -49.3325 -3.39467 0 14 0.185151
72 1 -46.4645 -6.00862 0 14 0.185151
73 1 -43.5964 -8.62257 0 14 0.185151
74 1 -40.7284 -11.2365 0 14 0.185151
75 1 -37.8603 -13.8505 0 14 0.185151
76 1 -34.9923 -16.4644 0 14 0.185151
77 1 -32.1242 -19.0784 0 14 0.185151
78 1 -29.2562 -21.6923 0 14 0.185151
79 1 -29.0419 -25.3893 0 14 0.185151
80 1 -31.3118 -30.1 0 14 0.185151
81 1 -33.5818 -34.8108 0 14 0.185151
82 1 -35.8517 -39.5216 0 14 0.185151
83 1 -38.1217 -44.2324 0 14 0.185151
84 1 -40.3917 -48.9432 0 14 0.185151
85 1 -42.6616 -46.346 0 14 0.185151
86 1 -44.9316 -41.6353 0 14 0.185151
87 1 -47.2015 -36.9245 0 14 0.185151
88 1 -49.4715 -32.2137 0 14 0.185151
89 1 -46.8794 -31.4909 0 14 0.185151
90 1 -43.1648 -30.9572 0 14 0.185151
91 1 -39.4503 -30.4235 0 14 0.185151
92 1 -35.7357 -29.8898 0 14 0.185151
93 1 -32.0212 -29.3561 0 14 0.185151
94 1 -28.3066 -28.8224 0 14 0.185151
95 1 -24.5921 -28.2887 0 14 0.185151
96 1 -20.8775 -27.7551 0 14 0.185151
97 1 -17.163 -27.2214 0 14 0.185151
98 1 -13.4484 -26.6877 0 14 0.185151
99 1 -9.73389 -26.154 0 14 0.185151
100 1 -6.01934 -25.6203 0 14 0.185151
101 1 -2.30479 -25.0866 0 14 0.185151
102 1 -0.106107 -21.6145 0 14 0.185151
103 1 1.20598 -16.4238 0 14 0.185151
104 1 2.51807 -11.2332 0 14 0.185151
105 1 3.83016 -6.04248 0 14 0.185151
106 1 5.14225 -0.851804 0 14 0.185151
107 1 6.45434 4.33887 0 14 0.185151
108 1 7.76643 9.52954 0 14 0.185151
109 1 9.07852 14.7202 0 14 0.185151
110 1 10.3906 19.9109 0 14 0.185151
111 1 10.5945 24.6915 0 14 0.185151
112 1 8.11188 28.478 0 14 0.185151
113 1 5.62929 32.2645 0 14 0.185151
114 1 3.1467 36.0509 0 14 0.185151
115 1 0.664112 39.8374 0 14 0.185151
116 1 -1.81848 43.6239 0 14 0.185151
117 1 -4.30107 47.4104 0 14 0.185151
118 1 -6.78366 48.8031 0 14 0.185151
119 1 -9.26625 45.0166 0 14 0.185151
120 1 -11.7488 41.2301 0 14 0.185151
121 1 -14.2314 37.4436 0 14 0.185151
122 1 -14.6979 35.0444 0 14 0.185151
123 1 -9.0868 36.8271 0 14 0.185151
124 1 -3.47571 38.6098 0 14 0.185151
125 1 2.13538 40.3924 0 14 0.185151
126 1 7.74646 42.1751 0 14 0.185151
127 1 13.3576 43.9578 0 14 0.185151
128 1 18.9686 45.7404 0 14 0.185151
129 1 24.5797 47.5231 0 14 0.185151
130 1 30.1908 49.3058 0 14 0.185151
131 1 35.0441 49.8922 0 14 0.185151
132 1 39.6533 49.4059 0 14 0.185151
133 1 44.2626 48.9196 0 14 0.185151
134 1 48.8719 48.4333 0 14 0.185151
135 1 46.5188 47.9469 0 14 0.185151
136 1 41.9095 47.4606 0 14 0.185151
137 1 37.3002 46.9743 0 14 0.185151
138 1 32.691 46.488 0 14 0.185151
139 1 28.0817 46.0016 0 14 0.185151
140 1 23.4724 45.5153 0 14 0.185151
141 1 18.8631 45.029 0 14 0.185151
142 1 15.042 41.5034 0 14 0.185151
143 1 11.2464 37.8796 0 14 0.185151
144 1 7.45082 34.2558 0 14 0.185151
145 1 3.65521 30.632 0 14 0.185151
146 1 -0.14039 27.0082 0 14 0.185151
147 1 -3.93599 23.3844 0 14 0.185151
148 1 -7.7316 19.7606 0 14 0.185151
149 1 -11.5272 16.1368 0 14 0.185151
150 1 -15.3228 12.513 0 14 0.185151
151 1 -18.4521 12.3211 0 14 0.185151
152 1 -20.7359 16.4842 0 14 0.185151
153 1 -23.0198 20.6472 0 14 0.185151
154 1 -25.3036 24.8102 0 14 0.185151
155 1 -27.5874 28.9733 0 14 0.185151
156 1 -29.8713 33.1363 0 14 0.185151
157 1 -32.1551 37.2993 0 14 0.185151
158 1 -34.4389 41.4624 0 14 0.185151
159 1 -36.7228 45.6254 0 14 0.185151
160 1 -39.0066 49.7884 0 14 0.185151
161 1 -41.2904 46.0485 0 14 0.185151
162 1 -44.4794 43.4722 0 14 0.185151
163 1 -47.7571 41.0514 0 14 0.185151
164 1 -48.9652 38.6306 0 14 0.185151
165 1 -45.6875 36.2098 0 14 0.185151
166 1 -42.4098 33.789 0 14 0.185151
167 1 -39.1321 31.3682 0 14 0.185151
168 1 -35.8544 28.9473 0 14 0.185151
169 1 -32.5767 26.5265 0 14 0.185151
170 1 -29.299 24.1057 0 14 0.185151
171 1 -26.0213 21.6849 0 14 0.185151
172 1 -22.7435 19.2641 0 14 0.185151
173 1 -19.4658 16.8433 0 14 0.185151
174 1 -21.562 16.5402 0 14 0.185151
175 1 -26.6799 17.428 0 14 0.185151
176 1 -31.7978 18.3158 0 14 0.185151
177 1 -36.9157 19.2036 0 14 0.185151
178 1 -42.0336 20.0914 0 14 0.185151
179 1 -47.1515 20.9791 0 14 0.185151
180 1 -47.7305 21.8669 0 14 0.185151
181 1 -42.6126 22.7547 0 14 0.185151
182 1 -37.4947 23.6425 0 14 0.185151
183 1 -32.4787 24.5583 0 14 0.185151
184 1 -34.5291 27.418 0 14 0.185151
185 1 -36.5795 30.2778 0 14 0.185151
186 1 -38.6299 33.1375 0 14 0.185151
187 1 -40.6804 35.9973 0 14 0.185151
188 1 -42.7308 38.8571 0 14 0.185151
189 1 -44.7812 41.7168 0 14 0.185151
190 1 -46.8316 44.5766 0 14 0.185151
191 1 -48.882 47.4363 0 14 0.185151
192 1 -49.0676 49.7039 0 14 0.185151
193 1 -47.0172 46.8441 0 14 0.185151
194 1 -44.9667 43.9844 0 14 0.185151
195 1 -42.9163 41.1246 0 14 0.185151
196 1 -40.8659 38.2649 0 14 0.185151
197 1 -38.8155 35.4051 0 14 0.185151
198 1 -35.1929 35.1058 0 14 0.185151
199 1 -31.1897 35.4263 0 14 0.185151
200 1 -27.1866 35.7469 0 14 0.185151
201 1 -23.1834 36.0674 0 14 0.185151
202 1 -19.1802 36.3879 0 14 0.185151
203 1 -15.177 36.7085 0 14 0.185151
204 1 -11.1738 37.029 0 14 0.185151
205 1 -7.17063 37.3495 0 14 0.185151
206 1 -3.16744 37.6701 0 14 0.185151
207 1 0.835745 37.9906 0 14 0.185151
208 1 4.83893 38.3112 0 14 0.185151
209 1 8.84212 38.6317 0 14 0.185151
210 1 10.3313 38.031 0 14 0.185151
211 1 7.25055 35.7555 0 14 0.185151
212 1 4.16979 33.48 0 14 0.185151
213 1 1.08902 31.2045 0 14 0.185151
214 1 -1.99175 28.929 0 14 0.185151
215 1 -5.07252 26.6535 0 14 0.185151
216 1 -8.15328 24.3781 0 14 0.185151
217 1 -11.2341 22.1026 0 14 0.185151
218 1 -14.3148 19.8271 0 14 0.185151
219 1 -17.3956 17.5516 0 14 0.185151
220 1 -20.4764 15.2761 0 14 0.185151
221 1 -23.5571 13.0006 0 14 0.185151
222 1 -26.6379 10.7252 0 14 0.185151
223 1 -27.7904 10.5369 0 14 0.185151
224 1 -24.4454 15.2171 0 14 0.185151
225 1 -21.1003 19.8973 0 14 0.185151
226 1 -17.7553 24.5775 0 14 0.185151
227 1 -14.4102 29.2576 0 14 0.185151
228 1 -11.0652 33.9378 0 14 0.185151
229 1 -7.72012 38.618 0 14 0.185151
230 1 -4.37507 43.2982 0 14 0.185151
231 1 -1.03003 47.9784 0 14 0.185151
232 1 -2.11416 47.0643 0 14 0.185151
233 1 -6.04803 42.5508 0 14 0.185151
234 1 -9.9819 38.0373 0 14 0.185151
235 1 -13.9158 33.5238 0 14 0.185151
236 1 -17.8496 29.0103 0 14 0.185151
237 1 -21.7835 24.4968 0 14 0.185151
238 1 -25.7174 19.9833 0 14 0.185151
239 1 -29.6513 15.4698 0 14 0.185151
240 1 -31.397 12.4837 0 14 0.185151
241 1 -26.8298 13.9045 0 14 0.185151
242 1 -22.2626 15.3253 0 14 0.185151
243 1 -17.6954 16.7461 0 14 0.185151
244 1 -13.1282 18.1669 0 14 0.185151
245 1 -8.561 19.5877 0 14 0.185151
246 1 -3.99381 21.0085 0 14 0.185151
247 1 0.573391 22.4293 0 14 0.185151
248 1 5.14059 23.8501 0 14 0.185151
249 1 9.70779 25.2709 0 14 0.185151
250 1 14.275 26.6916 0 14 0.185151
251 1 13.8906 23.1357 0 14 0.185151
252 1 12.2984 18.3659 0 14 0.185151
253 1 10.7062 13.596 0 14 0.185151
254 1 9.11402 8.82606 0 14 0.185151
255 1 7.52181 4.05617 0 14 0.185151
256 1 5.9296 -0.713725 0 14 0.185151
257 1 4.33739 -5.48362 0 14 0.185151
258 1 2.74519 -10.2535 0 14 0.185151
259 1 1.15298 -15.0234 0 14 0.185151
260 1 -0.439228 -19.7933 0 14 0.185151
261 1 3.66003 -19.8504 0 14 0.185151
262 1 8.67954 -19.1455 0 14 0.185151
263 1 13.6991 -18.4406 0 14 0.185151
264 1 18.7186 -17.7358 0 14 0.185151
265 1 23.7381 -17.0309 0 14 0.185151
266 1 28.7576 -16.326 0 14 0.185151
267 1 33.7771 -15.6211 0 14 0.185151
268 1 38.7966 -14.9162 0 14 0.185151
269 1 43.8161 -14.2113 0 14 0.185151
270 1 48.8356 -13.5064 0 14 0.185151
271 1 49.3792 -9.97934 0 14 0.185151
272 1 47.6055 -6.44228 0 14 0.185151
273 1 45.8318 -2.90523 0 14 0.185151
274 1 44.058 0.631826 0 14 0.185151
275 1 42.2843 4.16888 0 14 0.185151
276 1 40.5106 7.70594 0 14 0.185151
277 1 38.7369 11.243 0 14 0.185151
278 1 36.9631 14.78 0 14 0.185151
279 1 35.1894 18.3171 0 14 0.185151
280 1 33.4157 21.8542 0 14 0.185151
281 1 31.642 25.3912 0 14 0.185151
282 1 29.8683 28.9283 0 14 0.185151
283 1 28.4474 33.067 0 14 0.185151
284 1 27.6531 38.2741 0 14 0.185151
285 1 26.8589 43.4813 0 14 0.185151
286 1 26.0647 48.6885 0 14 0.185151
287 1 25.2704 46.1043 0 14 0.185151
288 1 24.4762 40.8972 0 14 0.185151
289 1 23.682 35.69 0 14 0.185151
290 1 22.8877 30.4828 0 14 0.185151
291 1 22.0935 25.2756 0 14 0.185151
292 1 21.2993 20.0685 0 14 0.185151
293 1 20.4081 23.1061 0 14 0.185151
294 1 19.5022 27.3987 0 14 0.185151
295 1 18.5963 31.6914 0 14 0.185151
296 1 17.6903 35.984 0 14 0.185151
297 1 16.7844 40.2767 0 14 0.185151
298 1 15.8785 44.5693 0 14 0.185151
299 1 14.9726 48.862 0 14 0.185151
