0 1 -48.3317 46.7844 0 14 0
0 2 12.7128 -32.232 0 14 0
0 3 9.68738 -15.4073 0 14 0
1 1 -48.4522 46.6413 0 14 0
1 2 17.7852 -29.0486 0 14 0
1 3 6.35551 -16.3512 0 14 0
2 1 -48.5726 46.4982 0 14 0
2 2 22.8576 -25.8651 0 14 0
2 3 3.02363 -17.2952 0 14 0
3 1 -43.1188 43.6054 0 14 0
3 2 22.9143 -24.9256 0 14 0
3 3 3.61098 -20.09 0 14 0
4 1 -37.665 40.7126 0 14 0
4 2 22.971 -23.9861 0 14 0
4 3 4.19834 -22.8849 0 14 0
5 1 -33.6102 34.9985 0 14 0
5 2 21.2769 -22.5349 0 14 0
5 3 2.41281 -19.1896 0 14 0
6 1 -29.5554 29.2845 0 14 0
6 2 19.5828 -21.0838 0 14 0
6 3 0.627293 -15.4944 0 14 0
7 1 -28.8165 34.7966 0 14 0
7 2 18.5717 -18.2434 0 14 0
7 3 4.42187 -13.455 0 14 0
8 1 -28.0775 40.3087 0 14 0
8 2 17.5606 -15.403 0 14 0
8 3 8.21644 -11.4156 0 14 0
9 1 -25.9549 36.2118 0 14 0
9 2 18.1 -13.8714 0 14 0
9 3 8.65265 -6.3738 0 14 0
10 1 -23.8322 32.115 0 14 0
10 2 18.6393 -12.3399 0 14 0
10 3 9.08886 -1.33204 0 14 0
11 1 -22.7974 27.832 0 14 0
11 2 17.5978 -7.36594 0 14 0
11 3 10.7519 2.33566 0 14 0
12 1 -21.7625 23.549 0 14 0
12 2 16.5562 -2.39195 0 14 0
12 3 12.415 6.00337 0 14 0
13 1 -22.1442 20.8417 0 14 0
13 2 18.6716 -1.05512 0 14 0
13 3 11.8922 9.12533 0 14 0
14 1 -22.5259 18.1344 0 14 0
14 2 20.787 0.281702 0 14 0
14 3 11.3693 12.2473 0 14 0
15 1 -19.1233 18.8948 0 14 0
15 2 22.987 4.70801 0 14 0
15 3 14.8157 13.0141 0 14 0
16 1 -15.7206 19.6552 0 14 0
16 2 25.187 9.13431 0 14 0
16 3 18.2621 13.7808 0 14 0
17 1 -17.7753 15.8874 0 14 0
17 2 28.395 14.0796 0 14 0
17 3 20.321 14.1171 0 14 0
18 1 -19.83 12.1196 0 14 0
18 2 31.6031 19.0249 0 14 0
18 3 22.38 14.4534 0 14 0
19 1 -19.617 9.47734 0 14 0
19 2 30.5224 20.6894 0 14 0
19 3 19.4895 16.2641 0 14 0
20 1 -19.4039 6.83503 0 14 0
20 2 29.4418 22.3538 0 14 0
20 3 16.599 18.0748 0 14 0
21 1 -19.7746 3.35245 0 14 0
21 2 33.1426 24.7497 0 14 0
21 3 15.862 20.2588 0 14 0
22 1 -20.1453 -0.130137 0 14 0
22 2 36.8434 27.1456 0 14 0
22 3 15.125 22.4427 0 14 0
23 1 -15.5337 -1.64999 0 14 0
23 2 36.4106 28.3559 0 14 0
23 3 14.8424 24.9459 0 14 0
24 1 -10.9221 -3.16985 0 14 0
24 2 35.9778 29.5663 0 14 0
24 3 14.5598 27.4491 0 14 0
25 1 -10.7947 -2.2618 0 14 0
25 2 36.2793 34.2235 0 14 0
25 3 13.3011 29.0847 0 14 0
26 1 -10.6673 -1.35376 0 14 0
26 2 36.5808 38.8808 0 14 0
26 3 12.0424 30.7203 0 14 0
27 1 -9.451 -3.40404 0 14 0
27 2 35.1507 42.9421 0 14 0
27 3 12.6595 29.9845 0 14 0
28 1 -8.23467 -5.45432 0 14 0
28 2 33.7205 47.0034 0 14 0
28 3 13.2766 29.2486 0 14 0
29 1 -3.84471 -5.49399 0 14 0
29 2 31.2614 41.8701 0 14 0
29 3 13.3418 30.5461 0 14 0
30 1 0.545249 -5.53366 0 14 0
30 2 28.8022 36.7369 0 14 0
30 3 13.4069 31.8435 0 14 0
31 1 0.386169 -5.44483 0 14 0
31 2 32.1899 34.0971 0 14 0
